Date,Product Name,Campaign Name,Brand Name,Category,Product ID,Ad Spend,Ad Impressions,CPM,Add to Cart,Orders (SKU),Ad Revenue,ROAS,Other SKU Orders,Same Category Orders,Other SKU Ad Revenue
2026-06-16 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,604.52,522,1158.08,10,13,1477,2.44,3,13,587
2026-06-19 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,0,0,0,0,0,0,0,0,0,0
2026-06-19 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,883.27,1207,731.79,26,10,2270,2.57,7,10,1313
2026-06-28 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,662.39,904,732.73,18,19,3076,4.64,9,19,1586
2026-06-28 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,0,0,0,0,0,0,0,0,0,0
2026-07-05 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,0,0,0,0,0,0,0,0,0,0
2026-06-21 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,883.45,1237,714.19,13,19,3173,3.59,17,19,2535
2026-07-20 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,891.35,999,892.24,66,11,3643,4.09,5,11,2392
2026-05-26 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,680.85,814,836.43,0,27,6818,10.01,20,27,5845
2026-06-20 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,448.53,675,664.49,0,7,1813,4.04,2,7,218
2026-05-03 00:00:00,Chuk Disposable Meal Plate - 5 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197861,1021.56,1128,905.64,13,11,3278,3.21,9,11,1481
2026-06-18 00:00:00,Chuk Disposable Snack Plate - 15 cm  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220812,0,0,0,0,0,0,0,0,0,0
2026-06-17 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,107.42,113,950.62,0,0,0,0,0,0,0
2026-06-17 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,0,0,0,0,0,0,0,0,0,0
2026-06-22 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,242.47,385,629.79,3,5,1275,5.26,4,5,776
2026-05-28 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,1118.32,1350,828.39,0,23,4017,3.59,13,23,2627
2026-05-06 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,136.67,193,708.13,2,1,319,2.33,1,1,319
2026-07-11 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,1070.54,1334,802.5,101,47,12621,11.79,32,47,7517
2026-06-26 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,676.29,910,743.18,0,18,3519,5.2,16,18,3072
2026-05-29 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,1782.72,2317,769.41,0,15,3404,1.91,8,15,1812
2026-05-21 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,0,0,0,0,0,0,0,0,0,0
2026-06-05 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,0,0,0,0,0,0,0,0,0,0
2026-05-24 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,1299.32,1544,841.53,0,35,4795,3.69,12,35,2570
2026-06-12 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,403.96,354,1141.13,13,5,887,2.2,3,5,531
2026-06-12 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,907.72,836,1085.79,10,17,3410,3.76,10,17,1889
2026-06-12 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,265.92,384,692.5,3,3,616,2.32,2,3,297
2026-05-10 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,0,0,0,0,0,0,0,0,0,0
2026-06-08 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,518.9,854,607.61,18,14,2375,4.58,9,14,1880
2026-05-01 00:00:00,Chuk Disposable Meal Plate - 5 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197861,1014.34,1159,875.19,17,17,4963,4.89,15,17,3765
2026-06-14 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,865.81,1198,722.71,13,8,1520,1.76,4,8,775
2026-06-15 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,6.3,7,900,0,0,0,0,0,0,0
2026-06-29 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,0,0,0,0,0,0,0,0,0,0
2026-06-13 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,833.31,1094,761.71,7,5,705,0.85,1,5,109
2026-06-19 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,86.05,93,925.27,0,1,199,2.31,1,1,199
2026-07-21 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,15,25,600,0,0,0,0,0,0,0
2026-07-10 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,606.67,683,888.24,31,11,2307,3.8,8,11,1890
2026-06-20 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,828.87,1189,697.12,0,21,5248,6.33,13,21,4056
2026-06-18 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,539.35,846,637.53,0,7,1441,2.67,6,7,1292
2026-05-05 00:00:00,Chuk Disposable Snack Plate - 15 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220812,633.19,855,740.57,18,17,2662,4.2,9,17,1591
2026-06-07 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,912.4,1025,890.15,0,17,3241,3.55,10,17,1889
2026-06-07 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,945.3,1300,727.15,0,23,4376,4.63,15,23,3184
2026-05-15 00:00:00,Chuk Disposable Snack Plate - 15 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220812,0,0,0,0,0,0,0,0,0,0
2026-05-31 00:00:00,Chuk Disposable Bowl - 250 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197852,2.32,3,773.33,0,0,0,0,0,0,0
2026-05-22 00:00:00,"Chuk Disposable Meal Plate, 23 cm  25 pcs",Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197856,0,0,0,0,0,0,0,0,0,0
2026-05-21 00:00:00,Chuk Disposable Meal Plate - 5 Compartment  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197861,296.88,397,747.81,0,5,2535,8.54,1,5,139
2026-06-10 00:00:00,"Chuk Disposable Meal Plate, 23 cm  25 pcs",Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197856,0,0,0,0,0,0,0,0,0,0
2026-05-08 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,1.51,1,1510,0,0,0,0,0,0,0
2026-06-05 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,0,0,0,0,0,0,0,0,0,0
2026-05-27 00:00:00,Chuk Disposable Bowl - 250 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197852,14.76,7,2108.57,0,0,0,0,0,0,0
2026-05-01 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,1457.1,1598,911.83,78,54,9752,6.69,28,54,7260
2026-06-01 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,0,0,0,0,0,0,0,0,0,0
2026-07-14 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,184.08,202,911.29,8,2,488,2.65,2,2,488
2026-07-14 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,736.42,979,752.22,48,32,8363,11.36,19,32,4216
2026-07-14 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,53.49,66,810.45,4,3,767,14.34,3,3,767
2026-06-15 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,792.76,800,990.95,25,13,3636,4.59,6,13,1084
2026-06-15 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,407.09,594,685.34,5,2,178,0.44,2,2,178
2026-06-15 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,279.12,220,1268.73,2,1,169,0.61,0,1,0
2026-07-04 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,570.53,639,892.85,1,13,3482,6.1,10,13,3065
2026-06-24 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,247.62,363,682.15,7,11,2218,8.96,10,11,1719
2026-07-06 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,652.59,710,919.14,12,4,1596,2.45,2,4,1198
2026-06-23 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,0,0,0,0,0,0,0,0,0,0
2026-06-16 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,362.86,380,954.89,2,3,417,1.15,1,3,119
2026-06-16 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,181.14,290,624.62,4,7,1453,8.02,7,7,1453
2026-07-23 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,320.78,168,1909.4,19,15,2301,7.17,10,15,1456
2026-07-23 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,460.06,500,920.12,18,12,3468,7.54,8,12,2672
2026-07-12 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,333.78,387,862.48,11,4,1215,3.64,4,4,1215
2026-07-13 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,417.79,495,844.02,7,6,1003,2.4,3,6,586
2026-07-05 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,666.87,702,949.96,8,9,2437,3.65,8,9,2238
2026-07-03 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,0,0,0,0,0,0,0,0,0,0
2026-05-26 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,993.18,1245,797.74,0,5,815,0.82,0,5,0
2026-06-09 00:00:00,"Chuk Disposable Meal Plate, 23 cm  25 pcs",Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197856,0,0,0,0,0,0,0,0,0,0
2026-06-22 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,0,0,0,0,0,0,0,0,0,0
2026-05-05 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,745.34,988,754.39,11,10,1940,2.6,4,10,1046
2026-05-02 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,1312.24,1478,887.85,48,44,8610,6.56,26,44,6830
2026-06-26 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,0,0,0,0,0,0,0,0,0,0
2026-05-04 00:00:00,Chuk Disposable Snack Plate - 15 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220812,979.2,1185,826.33,22,11,3037,3.1,6,11,2323
2026-05-22 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,1080.86,1287,839.83,0,30,4049,3.75,9,30,2091
2026-05-22 00:00:00,"Chuk Disposable Meal Plate - Square, 28 cm  25 pcs",Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197857,0,0,0,0,0,0,0,0,0,0
2026-05-29 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,444.3,736,603.67,0,25,4728,10.64,11,25,3148
2026-05-21 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,1166.24,1368,852.51,0,50,8613,7.39,27,50,6388
2026-05-21 00:00:00,Chuk Disposable Snack Plate - 15 cm  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220812,364.22,454,802.25,0,10,1360,3.73,4,10,646
2026-05-21 00:00:00,"Chuk Disposable Meal Plate, 23 cm  25 pcs",Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197856,0,0,0,0,0,0,0,0,0,0
2026-06-11 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,315.33,493,639.61,0,8,2787,8.84,5,8,1511
2026-06-11 00:00:00,"Chuk Disposable Meal Plate, 23 cm  25 pcs",Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197856,0,0,0,0,0,0,0,0,0,0
2026-05-20 00:00:00,Chuk Disposable Meal Plate - 5 Compartment  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197861,75.1,98,766.34,0,3,457,6.09,3,3,457
2026-05-08 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,1.72,2,860.03,0,0,0,0,0,0,0
2026-06-05 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,261.63,401,652.44,0,6,1614,6.17,4,6,1316
2026-05-24 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,1411.67,1805,782.09,0,25,6173,4.37,11,25,3387
2026-06-12 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,444.84,649,685.42,12,9,1857,4.17,8,9,1708
2026-06-08 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,949.36,1112,853.74,36,26,3533,3.72,8,26,1842
2026-06-08 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,0,0,0,0,0,0,0,0,0,0
2026-06-04 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,0,0,0,0,0,0,0,0,0,0
2026-05-19 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,365.46,488,748.89,0,0,0,0,0,0,0
2026-05-19 00:00:00,"Chuk Party/Travel Disposable Combo - Plates, Spoons, Tissues  30 pcs",Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40302639,541.86,708,765.34,0,6,624,1.15,4,6,406
2026-05-23 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,471.6,781,603.84,0,9,947,2.01,2,9,258
2026-06-14 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,210.46,185,1137.62,3,4,366,1.74,1,4,99
2026-07-08 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,559.65,629,889.75,22,5,1405,2.51,3,5,1007
2026-07-09 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,550.62,631,872.61,17,7,1572,2.85,5,7,1174
2026-06-30 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,406.45,529,768.34,8,6,933,2.3,4,6,486
2026-06-19 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,468.27,678,690.66,15,6,1492,3.19,3,6,535
2026-06-28 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,393.59,515,764.25,13,12,2928,7.44,5,12,695
2026-07-07 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,0,0,0,0,0,0,0,0,0,0
2026-06-21 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,254.27,403,630.94,9,4,956,3.76,3,4,457
2026-07-03 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,816.79,971,841.18,16,19,4212,5.16,12,19,2819
2026-07-03 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,0,0,0,0,0,0,0,0,0,0
2026-07-10 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,514.87,564,912.89,12,4,645,1.25,3,4,446
2026-07-25 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,170.45,100,1704.5,7,8,2061,12.09,5,8,1554
2026-06-20 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,135.9,149,912.08,0,6,594,4.37,0,6,0
2026-07-26 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,810.24,917,883.58,0,20,4775,5.89,9,20,2387
2026-06-18 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,451.46,679,664.89,0,8,1242,2.75,8,8,1242
2026-06-18 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,312.3,339,921.24,1,7,984,3.15,4,7,592
2026-06-18 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,505.77,534,947.13,0,14,2736,5.41,9,14,1141
2026-06-17 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,339.8,347,979.25,7,3,617,1.82,1,3,319
2026-07-16 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,518.77,623,832.7,24,10,1668,3.22,5,10,834
2026-06-09 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,474.77,727,653.05,8,15,2267,4.77,10,15,1522
2026-06-09 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,0,0,0,0,0,0,0,0,0,0
2026-06-09 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,157.57,240,656.54,4,9,2811,17.84,7,9,1813
2026-05-28 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,1939.86,2202,880.95,0,37,5051,2.6,17,37,3093
2026-05-11 00:00:00,Chuk Disposable Meal Plate - 5 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197861,0,0,0,0,0,0,0,0,0,0
2026-05-29 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,1031.25,1266,814.57,0,11,2697,2.62,8,11,1740
2026-06-10 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,200.25,312,641.83,4,5,3194,15.95,2,5,1198
2026-06-05 00:00:00,Chuk Disposable Bowl - 250 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197852,0,0,0,0,0,0,0,0,0,0
2026-05-24 00:00:00,Chuk Disposable Meal Plate - 5 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197861,0,0,0,0,0,0,0,0,0,0
2026-05-24 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,912.16,1108,823.25,0,20,3175,3.48,13,20,2063
